Instance Name;Score;Cluster num;Total Distance;TMAX;Runtime;Path;Cluster Function type
11berlin52_T80_p1.sop;39.46666666666667;11;3179.8778377538224;3232;64.77635145187378;[(3, [19, 9, 11, 1, 13, 18, 3, 2, 10, 6]), (9, [1]), (2, [0, 4, 3]), (6, [2, 3]), (1, [2]), (8, [1, 2, 0])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T60_p1.sop;36.8;11;2390.1864127653707;2424;63.076627016067505;[(3, [12, 15, 11, 13, 3, 18, 6, 14, 9, 10]), (8, [5, 0, 2]), (9, [1]), (2, [3, 0]), (6, [2, 3])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T60_p2.sop;1818.12;11;2380.9480232449387;2424;63.396488904953;[(8, [2, 5, 0]), (6, [2, 3]), (9, [1]), (2, [4, 3]), (3, [10, 9, 12, 1, 13, 18, 14, 15, 8, 5])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T80_p2.sop;1990.5644444444445;11;3220.906130962086;3232;61.4226176738739;[(1, [2]), (8, [2, 0, 5]), (3, [5, 12, 18, 13, 9, 16, 11, 19, 10, 14]), (9, [1]), (2, [4, 3]), (6, [2, 3])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
14st70_T40_p2.sop;1116.1445578231292;14;125.7731200663298;126;74.9395763874054;[(6, [2, 6]), (11, [2, 4]), (5, [0]), (4, [6]), (10, [1])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
14st70_T40_p1.sop;23.085714285714285;14;123.79353134932468;126;74.10398840904236;[(6, [4, 2, 0]), (4, [6]), (13, [4, 1]), (1, [0, 2]), (10, [2, 0])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T40_p2.sop;1661.2577777777778;11;1597.950376685798;1616;62.319849729537964;[(3, [10, 11, 14, 15, 3, 1, 6, 18]), (9, [1]), (2, [3]), (6, [2, 3]), (8, [2, 0])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T40_p1.sop;33.53333333333333;11;1592.4568585453508;1616;61.49019813537598;[(6, [2]), (2, [3]), (9, [1]), (3, [12, 18, 6, 13, 15, 14, 10, 11, 9, 16]), (8, [5, 0])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T80_p1.sop;40.0;11;3218.7235176037157;3232;63.210896492004395;[(6, [2, 3]), (8, [2, 5, 0]), (9, [1]), (2, [3, 0]), (10, [0, 3]), (3, [2, 12, 15, 13, 6, 11, 10, 9])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T60_p1.sop;36.8;11;2381.055679615133;2424;63.59103012084961;[(2, [3, 4]), (9, [1]), (3, [15, 18, 2, 1, 12, 13, 9, 11, 10, 14]), (8, [2, 5, 0]), (6, [2, 3])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T60_p2.sop;1818.12;11;2406.010025231365;2424;62.66271638870239;[(3, [11, 10, 9, 15, 12, 1, 18, 0, 2, 14]), (8, [0, 5, 2]), (9, [1]), (2, [3, 4]), (6, [2, 3])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T80_p2.sop;1990.5644444444445;11;3082.4724461915807;3232;62.0009970664978;[(8, [5, 0, 2]), (1, [1]), (6, [2, 0]), (2, [4, 3]), (9, [1]), (3, [8, 11, 15, 14, 9, 18, 17, 6, 12, 10])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
14st70_T40_p2.sop;1023.2942176870749;14;125.49094146373113;126;73.93827700614929;[(6, [4, 3, 6]), (11, [2]), (5, [0]), (4, [6]), (10, [1])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
14st70_T40_p1.sop;21.514285714285716;14;125.2797557412557;126;73.75476288795471;[(1, [2, 0]), (8, [0, 3]), (13, [0, 1]), (10, [1]), (6, [4, 2])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T40_p2.sop;1447.0;11;1614.4565861278143;1616;61.27517795562744;[(3, [19, 12, 1, 3, 13, 18, 14, 11, 9, 10]), (8, [5, 2, 0]), (6, [3, 2])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T40_p1.sop;30.0;11;1600.9815681471018;1616;61.692830324172974;[(6, [3, 2]), (8, [2, 5, 0]), (3, [16, 11, 10, 15, 2, 3, 13, 18, 6, 14])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T80_p1.sop;39.46666666666667;11;3080.360298972004;3232;62.55216121673584;[(1, [2]), (8, [2, 5, 0]), (6, [3, 2]), (2, [4, 0, 3]), (9, [1]), (3, [19, 11, 1, 3, 18, 2, 15, 13, 9, 10])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T60_p1.sop;36.8;11;2403.828829583278;2424;63.3164222240448;[(8, [2, 0, 5]), (3, [6, 12, 18, 13, 2, 15, 14, 10, 9, 16]), (9, [1]), (2, [3, 0]), (6, [2, 3])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T60_p2.sop;1818.12;11;2421.2931794448714;2424;62.03206753730774;[(3, [10, 14, 3, 6, 18, 13, 12, 15, 9, 5]), (6, [3, 2]), (9, [1]), (2, [3, 4]), (8, [1, 2, 5])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T80_p2.sop;1998.52;11;3213.4673192637824;3232;63.57991003990173;[(3, [5, 15, 12, 11, 9, 13, 18, 1]), (10, [3, 1]), (8, [5, 0, 2]), (9, [1]), (2, [4, 3]), (6, [2, 3])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
14st70_T40_p2.sop;1038.5085714285715;14;125.35900114748506;126;72.90190505981445;[(10, [0]), (1, [0, 2]), (13, [0, 3]), (8, [3]), (4, [6]), (6, [2])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
14st70_T40_p1.sop;23.085714285714285;14;121.52591871168559;126;74.6249406337738;[(10, [3, 1]), (6, [4, 3, 6]), (4, [6]), (13, [3, 0]), (1, [2, 0])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T40_p2.sop;1437.85;11;1581.5962060850275;1616;61.3792028427124;[(6, [2, 3]), (8, [2, 0, 5]), (3, [8, 11, 13, 12, 1, 2, 3, 14, 10])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T40_p1.sop;30.0;11;1511.57169852455;1616;61.49441647529602;[(3, [19, 15, 13, 6, 18, 14, 9, 12, 10, 5]), (6, [2, 3]), (8, [2, 0, 5])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
