Instance Name;Score;Cluster num;Total Distance;TMAX;Runtime;Path;Cluster Function type
11berlin52_T80_p2.sop;1084.037158238269;11;3175.7704772805773;3232;65.10642337799072;[(6, [3, 2, 0]), (2, [3]), (9, [1]), (3, [2, 0, 14, 6, 18, 13, 12, 15, 9, 4, 17, 3, 1, 7, 11, 16, 10, 19, 8, 5])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
14st70_T40_p2.sop;678.1904761904761;14;125.39591543764146;126;73.48119020462036;[(6, [2, 3, 6, 5]), (11, [1, 3]), (5, [5])];['quadratic', 'linear', 'exponential', 'logarithmic', 'logarithmic', 'quadratic', 'linear', 'linear', 'quadratic', 'linear', 'linear', 'quadratic', 'quadratic', 'logarithmic']
11berlin52_T80_p1.sop;24.449489742783175;11;3196.6757524750237;3232;66.60022115707397;[(6, [3, 2]), (8, [2, 5, 0]), (3, [18, 13, 1, 6, 14, 15, 12, 3, 0, 2, 11, 19, 8, 9, 10, 4, 7, 17, 16, 5])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
14st70_T40_p1.sop;14.666666666666668;14;125.86426944080183;126;73.81442928314209;[(5, [0]), (11, [4, 2]), (6, [1, 5, 3, 6, 4, 2])];['quadratic', 'linear', 'exponential', 'logarithmic', 'logarithmic', 'quadratic', 'linear', 'linear', 'quadratic', 'linear', 'linear', 'quadratic', 'quadratic', 'logarithmic']
11berlin52_T40_p2.sop;328.977616647994;11;1583.1793891335196;1616;58.8736367225647;[(3, [19, 8]), (9, [1]), (2, [1, 2, 3, 4, 0])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T40_p1.sop;10.985605433061178;11;1551.2116226715375;1616;70.71893811225891;[(3, [9, 10, 19, 12, 6, 7, 0, 1, 2, 3, 18, 13, 14, 11, 15, 16])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T60_p2.sop;462.6781438799763;11;2368.961804148572;2424;76.55062055587769;[(3, [16, 10, 14, 3, 1, 0, 17, 4, 7, 6, 2, 15, 13, 19, 18, 12, 11, 9])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T60_p1.sop;21.414213562373092;11;2390.860533862557;2424;92.10357904434204;[(3, [8, 18, 6, 3, 17, 16, 4, 7, 0, 12, 14, 15, 2, 1, 13, 9, 10, 11, 19, 5]), (6, [3])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T80_p2.sop;1094.0643375224734;11;3226.2868618740035;3232;95.71573328971863;[(3, [5, 19, 17, 7, 0, 18, 1, 3, 13, 4, 16, 12, 2, 6, 11, 8, 14, 15, 9, 10]), (9, [1]), (2, [3, 4]), (6, [0, 2])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T80_p1.sop;23.86370330515627;11;3151.079378847522;3232;92.85051321983337;[(3, [16, 8, 19, 17, 0, 7, 3, 2, 1, 18, 9, 10, 5, 11, 6, 13, 15, 14, 12, 4]), (8, [2, 0, 5]), (6, [3])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
14st70_T40_p2.sop;668.0119047619047;14;123.64760332213147;126;98.88742017745972;[(10, [1]), (6, [0, 1]), (11, [2, 4]), (5, [0])];['quadratic', 'linear', 'exponential', 'logarithmic', 'logarithmic', 'quadratic', 'linear', 'linear', 'quadratic', 'linear', 'linear', 'quadratic', 'quadratic', 'logarithmic']
14st70_T40_p1.sop;13.666666666666668;14;122.43157557776163;126;101.61580538749695;[(11, [2, 4]), (5, [0]), (6, [1, 5, 6, 3, 4])];['quadratic', 'linear', 'exponential', 'logarithmic', 'logarithmic', 'quadratic', 'linear', 'linear', 'quadratic', 'linear', 'linear', 'quadratic', 'quadratic', 'logarithmic']
11berlin52_T40_p2.sop;453.1776166479939;11;1600.0900529356024;1616;86.34728455543518;[(6, [2, 3, 1, 0]), (2, [3, 4, 0]), (9, [1]), (3, [8, 5])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T40_p1.sop;12.760729313591828;11;1542.5323429658044;1616;76.51192474365234;[(3, [16, 18, 17, 11, 9, 10, 3, 6, 2, 1, 12, 13, 15, 14, 19, 8, 5])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T60_p2.sop;562.7810779651471;11;2411.262768095496;2424;72.730393409729;[(3, [5, 8, 19]), (6, [1, 0, 2, 3]), (2, [3, 4, 0, 1, 2]), (9, [1])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T60_p1.sop;22.76221971697037;11;2384.974188644352;2424;64.21877002716064;[(6, [3]), (8, [2]), (3, [5, 8, 10, 11, 18, 6, 1, 3, 2, 7, 0, 17, 4, 16, 14, 15, 9, 13, 12, 19])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T80_p2.sop;1133.1999999999996;11;3141.388733859212;3232;65.24008393287659;[(3, [5, 8, 2, 7, 0, 6, 18, 15, 1, 17, 4, 16, 9, 11, 13, 3, 14, 10, 19, 12]), (2, [3, 0, 4]), (9, [1])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T80_p1.sop;22.76221971697037;11;3204.702766431151;3232;63.76803517341614;[(8, [2]), (6, [3]), (3, [8, 0, 1, 6, 2, 7, 4, 3, 18, 15, 11, 16, 10, 12, 13, 14, 17, 9, 5, 19])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T40_p2.sop;329.577616647994;11;1580.3701831939381;1616;58.92730188369751;[(2, [3, 4, 0, 2]), (9, [0, 1]), (3, [8, 5])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
